co,no,no2,o3,so2,pm2_5,pm10,nh3,hour,day,month,season,aer_ai
0.0478436771848056,0.0212111528321482,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2747691981182131,0.2713033158384743,0.0325607255794558,21,22,12,0,-0.4578949966653088
0.0478436771848056,0.0167372373571942,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2853571975994247,0.2792731960344986,0.0361052229210828,22,22,12,0,-0.4578949966653088
0.0478436771848056,0.0145002796197171,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2940115312511054,0.2843119200351943,0.0330124752406435,23,22,12,0,-0.4578949966653088
0.0478436771848056,0.0191938963010305,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3042693926638605,0.288895368466284,0.0321437258922055,0,23,12,0,-0.4578949966653088
0.0478436771848056,0.041962930414636,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3219258840036315,0.3000010230911676,0.0440282169788372,1,23,12,0,-0.4578949966653088
0.0478436771848056,0.1062554925301589,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3622734722271351,0.3404131242134986,0.0721756958682281,2,23,12,0,-0.4578949966653088
0.0478436771848056,0.1571462810577614,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3842925023286525,0.3631513254146077,0.0897939326545505,3,23,12,0,-0.4578949966653088
0.0478436771848056,0.0758967803786849,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3164903965194015,0.2981389971660374,0.076588942558293,4,23,12,0,-0.4578949966653088
0.0478436771848056,0.0696452824159143,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2984330232393619,0.2847518492372855,0.077457691906731,5,23,12,0,-0.4578949966653088
0.0478436771848056,0.067847727091156,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.304623112022921,0.2931872359145923,0.0800986899259825,6,23,12,0,-0.4578949966653088
0.0478436771848056,0.0540265239274586,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2704538219376747,0.2616044115691149,0.0695346978489766,7,23,12,0,-0.4578949966653088
0.0478436771848056,0.0424023328273548,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2572895664579723,0.2489845820161034,0.0721756958682281,8,23,12,0,-0.4578949966653088
0.0478436771848056,0.0307981145641926,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2683550870739156,0.2604892421963721,0.0800986899259825,9,23,12,0,-0.4578949966653088
0.0478436771848056,0.0321362946392905,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2947720278730855,0.2919748728809224,0.1091496681377489,10,23,12,0,-0.4578949966653088
0.0478436771848056,0.0660701446033394,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3323429191279639,0.3364691077621927,0.1443513917364562,11,23,12,0,-0.4578949966653088
0.0478436771848056,0.158923863545578,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3488969851319963,0.3608033311848418,0.1601973798519651,12,23,12,0,-0.4578949966653088
0.0478436771848056,0.2321442837740672,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3492507044910568,0.3667628372364261,0.1601973798519651,13,23,12,0,-0.4578949966653088
0.0478436771848056,0.2124910122233761,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.341244856330987,0.3597393163704817,0.1496333877749592,14,23,12,0,-0.4578949966653088
0.0478436771848056,0.1499960054326116,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.3210062136700742,0.3340239198714997,0.1232234075824443,15,23,12,0,-0.4578949966653088
0.0478436771848056,0.0696452824159143,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2920012262271114,0.2969112877648527,0.091566181325364,16,23,12,0,-0.4578949966653088
0.0478436771848056,0.0348126547894862,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2810418214188863,0.2840356854199278,0.0721756958682281,17,23,12,0,-0.4578949966653088
0.0478436771848056,0.0117240552848126,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2573367290391803,0.2567805367136265,0.0470862146853389,18,23,12,0,-0.4578949966653088
0.0478436771848056,0.0003395382280099,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2241932250952094,0.2170436757619471,0.0262014803488897,19,23,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.2025750769339606,0.1913692029096712,0.0180352364735726,20,23,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1905898859844599,0.1776393194397552,0.0156374882718837,21,23,12,0,-0.4578949966653088
0.0478436771848056,0.0,0.0001285744482846,0.1234458684214202,0.0002856469072695,0.1826901536321083,0.1693573964375965,0.0147339889495082,22,23,12,0,-0.4578949966653088
